text,label_india_relevance,label_sector,label_attack_type
"In 2021 in Germany, a Man-in-the-Middle attack targeted IT by Hacker Group via Social Engineering causing $90.57M loss affecting 254634 users (resolved in 5 hours)",0,Other,Exploit
"In 2022 in France, a Phishing attack targeted Retail by Unknown via Weak Passwords causing $39.15M loss affecting 724409 users (resolved in 56 hours)",0,Other,Phishing
"In 2018 in UK, a Phishing attack targeted Healthcare by Unknown via Unpatched Software causing $95.3M loss affecting 269142 users (resolved in 72 hours)",0,Other,Phishing
"In 2024 in India, a Phishing attack targeted Retail by Insider via Unpatched Software causing $92.48M loss affecting 32067 users (resolved in 19 hours)",1,Other,Phishing
"In 2020 in Germany, a Malware attack targeted Government by Hacker Group via Weak Passwords causing $32.2M loss affecting 591314 users (resolved in 65 hours)",0,Govt,Malware
"In 2019 in Germany, a SQL Injection attack targeted Healthcare by Hacker Group via Zero-day causing $91.72M loss affecting 149171 users (resolved in 64 hours)",0,Other,Other
"In 2016 in Brazil, a DDoS attack targeted IT by Hacker Group via Social Engineering causing $13.52M loss affecting 535205 users (resolved in 53 hours)",0,Other,Other
"In 2022 in Germany, a Ransomware attack targeted Education by Nation-state via Zero-day causing $87.93M loss affecting 471889 users (resolved in 4 hours)",0,Other,Ransomware
"In 2019 in France, a Phishing attack targeted Healthcare by Insider via Zero-day causing $52.18M loss affecting 869751 users (resolved in 12 hours)",0,Other,Phishing
"In 2017 in Russia, a DDoS attack targeted Education by Nation-state via Weak Passwords causing $50.42M loss affecting 690010 users (resolved in 18 hours)",0,Other,Other
"In 2017 in Brazil, a Ransomware attack targeted Healthcare by Unknown via Zero-day causing $32.9M loss affecting 433987 users (resolved in 21 hours)",0,Other,Ransomware
"In 2017 in UK, a Phishing attack targeted Banking by Unknown via Social Engineering causing $1.54M loss affecting 31262 users (resolved in 56 hours)",0,BFSI,Phishing
"In 2022 in Australia, a Malware attack targeted Retail by Nation-state via Unpatched Software causing $32.26M loss affecting 824433 users (resolved in 60 hours)",0,Other,Malware
"In 2023 in Germany, a Man-in-the-Middle attack targeted Retail by Insider via Unpatched Software causing $23.28M loss affecting 651963 users (resolved in 53 hours)",0,Other,Exploit
"In 2017 in France, a SQL Injection attack targeted Education by Unknown via Zero-day causing $81.06M loss affecting 349070 users (resolved in 41 hours)",0,Other,Other
"In 2024 in USA, a Malware attack targeted Telecommunications by Hacker Group via Social Engineering causing $71.42M loss affecting 967411 users (resolved in 47 hours)",0,Telecom,Malware
"In 2021 in Japan, a SQL Injection attack targeted Retail by Unknown via Social Engineering causing $64.81M loss affecting 263770 users (resolved in 62 hours)",0,Other,Other
"In 2016 in UK, a Phishing attack targeted Retail by Hacker Group via Weak Passwords causing $85.89M loss affecting 714670 users (resolved in 32 hours)",0,Other,Phishing
"In 2021 in USA, a DDoS attack targeted Telecommunications by Hacker Group via Zero-day causing $47.84M loss affecting 498904 users (resolved in 65 hours)",0,Telecom,Other
"In 2024 in USA, a Phishing attack targeted Education by Unknown via Weak Passwords causing $47.95M loss affecting 569539 users (resolved in 18 hours)",0,Other,Phishing
"In 2016 in China, a Man-in-the-Middle attack targeted Retail by Nation-state via Weak Passwords causing $82.52M loss affecting 217938 users (resolved in 69 hours)",0,Other,Exploit
"In 2022 in China, a Ransomware attack targeted Retail by Unknown via Zero-day causing $36.48M loss affecting 172607 users (resolved in 60 hours)",0,Other,Ransomware
"In 2023 in India, a Man-in-the-Middle attack targeted Retail by Insider via Unpatched Software causing $95.66M loss affecting 424762 users (resolved in 10 hours)",1,Other,Exploit
"In 2019 in Japan, a Man-in-the-Middle attack targeted IT by Insider via Zero-day causing $42.34M loss affecting 130309 users (resolved in 56 hours)",0,Other,Exploit
"In 2018 in India, a DDoS attack targeted Government by Insider via Social Engineering causing $65.11M loss affecting 95378 users (resolved in 67 hours)",1,Govt,Other
"In 2017 in India, a Phishing attack targeted IT by Nation-state via Zero-day causing $53.95M loss affecting 920801 users (resolved in 52 hours)",1,Other,Phishing
"In 2020 in Japan, a Man-in-the-Middle attack targeted Retail by Insider via Social Engineering causing $91.36M loss affecting 551038 users (resolved in 21 hours)",0,Other,Exploit
"In 2016 in China, a Malware attack targeted Telecommunications by Unknown via Social Engineering causing $85.8M loss affecting 962508 users (resolved in 13 hours)",0,Telecom,Malware
"In 2020 in France, a Malware attack targeted Healthcare by Hacker Group via Social Engineering causing $92.29M loss affecting 267554 users (resolved in 45 hours)",0,Other,Malware
"In 2020 in Japan, a Ransomware attack targeted IT by Unknown via Social Engineering causing $25.3M loss affecting 76258 users (resolved in 43 hours)",0,Other,Ransomware
"In 2016 in Russia, a Malware attack targeted Banking by Hacker Group via Weak Passwords causing $3.6M loss affecting 661377 users (resolved in 66 hours)",0,BFSI,Malware
"In 2022 in Australia, a SQL Injection attack targeted Retail by Unknown via Weak Passwords causing $56.62M loss affecting 310341 users (resolved in 32 hours)",0,Other,Other
"In 2017 in Russia, a Phishing attack targeted Education by Insider via Unpatched Software causing $66.25M loss affecting 702883 users (resolved in 31 hours)",0,Other,Phishing
"In 2017 in USA, a Malware attack targeted Education by Hacker Group via Unpatched Software causing $78.38M loss affecting 516103 users (resolved in 62 hours)",0,Other,Malware
"In 2015 in USA, a Malware attack targeted Retail by Hacker Group via Social Engineering causing $84.7M loss affecting 542283 users (resolved in 64 hours)",0,Other,Malware
"In 2016 in Russia, a SQL Injection attack targeted Government by Hacker Group via Social Engineering causing $43.75M loss affecting 173441 users (resolved in 43 hours)",0,Govt,Other
"In 2017 in France, a DDoS attack targeted Retail by Hacker Group via Zero-day causing $67.36M loss affecting 856228 users (resolved in 47 hours)",0,Other,Other
"In 2019 in UK, a Malware attack targeted IT by Hacker Group via Social Engineering causing $68.54M loss affecting 791265 users (resolved in 65 hours)",0,Other,Malware
"In 2019 in USA, a Malware attack targeted Retail by Hacker Group via Social Engineering causing $45.42M loss affecting 969699 users (resolved in 63 hours)",0,Other,Malware
"In 2023 in Russia, a Malware attack targeted Telecommunications by Nation-state via Unpatched Software causing $95.0M loss affecting 338867 users (resolved in 34 hours)",0,Telecom,Malware
"In 2018 in Japan, a Ransomware attack targeted Government by Hacker Group via Weak Passwords causing $44.98M loss affecting 951249 users (resolved in 25 hours)",0,Govt,Ransomware
"In 2022 in USA, a Ransomware attack targeted IT by Insider via Zero-day causing $50.4M loss affecting 34584 users (resolved in 43 hours)",0,Other,Ransomware
"In 2021 in Brazil, a Malware attack targeted Education by Hacker Group via Social Engineering causing $74.37M loss affecting 298836 users (resolved in 29 hours)",0,Other,Malware
"In 2018 in Brazil, a Malware attack targeted Retail by Unknown via Unpatched Software causing $27.82M loss affecting 526161 users (resolved in 12 hours)",0,Other,Malware
"In 2020 in Brazil, a Phishing attack targeted Government by Insider via Social Engineering causing $76.95M loss affecting 476308 users (resolved in 44 hours)",0,Govt,Phishing
"In 2017 in China, a SQL Injection attack targeted Banking by Unknown via Zero-day causing $29.39M loss affecting 206897 users (resolved in 18 hours)",0,BFSI,Other
"In 2022 in Japan, a Malware attack targeted IT by Nation-state via Unpatched Software causing $1.92M loss affecting 2653 users (resolved in 56 hours)",0,Other,Malware
"In 2024 in UK, a Ransomware attack targeted Healthcare by Hacker Group via Unpatched Software causing $90.37M loss affecting 540353 users (resolved in 68 hours)",0,Other,Ransomware
"In 2015 in Germany, a Phishing attack targeted Retail by Nation-state via Zero-day causing $84.77M loss affecting 779922 users (resolved in 50 hours)",0,Other,Phishing
"In 2016 in Germany, a Ransomware attack targeted Education by Hacker Group via Weak Passwords causing $24.4M loss affecting 908906 users (resolved in 46 hours)",0,Other,Ransomware
"In 2021 in Russia, a Man-in-the-Middle attack targeted Healthcare by Nation-state via Weak Passwords causing $28.34M loss affecting 446741 users (resolved in 20 hours)",0,Other,Exploit
"In 2023 in India, a Phishing attack targeted Education by Insider via Social Engineering causing $9.95M loss affecting 317488 users (resolved in 46 hours)",1,Other,Phishing
"In 2024 in Brazil, a Phishing attack targeted IT by Unknown via Unpatched Software causing $72.33M loss affecting 182613 users (resolved in 26 hours)",0,Other,Phishing
"In 2018 in UK, a Ransomware attack targeted IT by Hacker Group via Zero-day causing $61.42M loss affecting 211305 users (resolved in 27 hours)",0,Other,Ransomware
"In 2024 in UK, a DDoS attack targeted Government by Hacker Group via Unpatched Software causing $68.83M loss affecting 60379 users (resolved in 32 hours)",0,Govt,Other
"In 2020 in Russia, a Ransomware attack targeted Healthcare by Unknown via Weak Passwords causing $11.11M loss affecting 785179 users (resolved in 2 hours)",0,Other,Ransomware
"In 2022 in Russia, a SQL Injection attack targeted Telecommunications by Insider via Social Engineering causing $1.99M loss affecting 652682 users (resolved in 46 hours)",0,Telecom,Other
"In 2022 in Brazil, a SQL Injection attack targeted Banking by Nation-state via Unpatched Software causing $5.85M loss affecting 52649 users (resolved in 57 hours)",0,BFSI,Other
"In 2024 in Germany, a Man-in-the-Middle attack targeted Government by Insider via Weak Passwords causing $45.75M loss affecting 865871 users (resolved in 58 hours)",0,Govt,Exploit
"In 2022 in Russia, a DDoS attack targeted Retail by Nation-state via Zero-day causing $93.71M loss affecting 474552 users (resolved in 20 hours)",0,Other,Other
"In 2024 in France, a SQL Injection attack targeted Healthcare by Insider via Social Engineering causing $5.7M loss affecting 400840 users (resolved in 57 hours)",0,Other,Other
"In 2020 in USA, a Phishing attack targeted Education by Nation-state via Social Engineering causing $60.57M loss affecting 275819 users (resolved in 69 hours)",0,Other,Phishing
"In 2021 in Brazil, a DDoS attack targeted Retail by Hacker Group via Social Engineering causing $89.79M loss affecting 454088 users (resolved in 70 hours)",0,Other,Other
"In 2018 in France, a Phishing attack targeted Government by Hacker Group via Unpatched Software causing $30.68M loss affecting 338619 users (resolved in 68 hours)",0,Govt,Phishing
"In 2018 in Brazil, a Malware attack targeted Banking by Hacker Group via Zero-day causing $31.56M loss affecting 940038 users (resolved in 24 hours)",0,BFSI,Malware
"In 2017 in USA, a DDoS attack targeted Government by Nation-state via Weak Passwords causing $98.73M loss affecting 17805 users (resolved in 31 hours)",0,Govt,Other
"In 2020 in Japan, a SQL Injection attack targeted Telecommunications by Nation-state via Social Engineering causing $92.13M loss affecting 244933 users (resolved in 37 hours)",0,Telecom,Other
"In 2016 in USA, a Phishing attack targeted Retail by Unknown via Zero-day causing $71.14M loss affecting 198602 users (resolved in 18 hours)",0,Other,Phishing
"In 2023 in India, a DDoS attack targeted Retail by Unknown via Weak Passwords causing $73.85M loss affecting 504861 users (resolved in 65 hours)",1,Other,Other
"In 2016 in UK, a Malware attack targeted Telecommunications by Nation-state via Social Engineering causing $91.24M loss affecting 695618 users (resolved in 14 hours)",0,Telecom,Malware
"In 2022 in China, a Man-in-the-Middle attack targeted Healthcare by Unknown via Weak Passwords causing $5.4M loss affecting 270732 users (resolved in 31 hours)",0,Other,Exploit
"In 2015 in UK, a Phishing attack targeted Retail by Nation-state via Social Engineering causing $77.58M loss affecting 270326 users (resolved in 24 hours)",0,Other,Phishing
"In 2017 in Russia, a Man-in-the-Middle attack targeted Government by Hacker Group via Unpatched Software causing $80.95M loss affecting 827534 users (resolved in 29 hours)",0,Govt,Exploit
"In 2020 in Germany, a Man-in-the-Middle attack targeted Retail by Insider via Zero-day causing $46.07M loss affecting 32499 users (resolved in 14 hours)",0,Other,Exploit
"In 2016 in Russia, a Malware attack targeted Telecommunications by Hacker Group via Unpatched Software causing $52.2M loss affecting 279065 users (resolved in 62 hours)",0,Telecom,Malware
"In 2017 in Germany, a Ransomware attack targeted Telecommunications by Insider via Unpatched Software causing $49.56M loss affecting 119598 users (resolved in 43 hours)",0,Telecom,Ransomware
"In 2016 in Germany, a SQL Injection attack targeted Education by Nation-state via Weak Passwords causing $61.78M loss affecting 387500 users (resolved in 30 hours)",0,Other,Other
"In 2018 in Brazil, a Phishing attack targeted Education by Nation-state via Social Engineering causing $66.07M loss affecting 656031 users (resolved in 36 hours)",0,Other,Phishing
"In 2022 in China, a Ransomware attack targeted Education by Unknown via Zero-day causing $85.72M loss affecting 637259 users (resolved in 57 hours)",0,Other,Ransomware
"In 2023 in Russia, a SQL Injection attack targeted Education by Nation-state via Weak Passwords causing $0.98M loss affecting 623106 users (resolved in 43 hours)",0,Other,Other
"In 2015 in India, a DDoS attack targeted Education by Unknown via Zero-day causing $21.74M loss affecting 513867 users (resolved in 34 hours)",1,Other,Other
"In 2023 in Australia, a Man-in-the-Middle attack targeted Healthcare by Insider via Zero-day causing $7.54M loss affecting 710871 users (resolved in 55 hours)",0,Other,Exploit
"In 2020 in India, a Malware attack targeted Healthcare by Unknown via Zero-day causing $7.08M loss affecting 875225 users (resolved in 31 hours)",1,Other,Malware
"In 2024 in Germany, a Malware attack targeted Retail by Unknown via Social Engineering causing $71.2M loss affecting 989625 users (resolved in 53 hours)",0,Other,Malware
"In 2016 in China, a DDoS attack targeted Education by Insider via Weak Passwords causing $89.08M loss affecting 210433 users (resolved in 63 hours)",0,Other,Other
"In 2018 in USA, a Malware attack targeted IT by Hacker Group via Weak Passwords causing $26.31M loss affecting 709153 users (resolved in 45 hours)",0,Other,Malware
"In 2020 in France, a Ransomware attack targeted IT by Nation-state via Social Engineering causing $21.11M loss affecting 568832 users (resolved in 12 hours)",0,Other,Ransomware
"In 2022 in China, a Phishing attack targeted Retail by Unknown via Weak Passwords causing $51.76M loss affecting 355545 users (resolved in 68 hours)",0,Other,Phishing
"In 2019 in Germany, a Phishing attack targeted Education by Insider via Weak Passwords causing $90.91M loss affecting 112635 users (resolved in 55 hours)",0,Other,Phishing
"In 2015 in Brazil, a SQL Injection attack targeted Banking by Unknown via Zero-day causing $89.39M loss affecting 988268 users (resolved in 44 hours)",0,BFSI,Other
"In 2021 in India, a Malware attack targeted Education by Nation-state via Zero-day causing $65.87M loss affecting 357399 users (resolved in 2 hours)",1,Other,Malware
"In 2018 in Japan, a Man-in-the-Middle attack targeted Government by Hacker Group via Weak Passwords causing $78.16M loss affecting 512258 users (resolved in 32 hours)",0,Govt,Exploit
"In 2024 in Australia, a Ransomware attack targeted Healthcare by Nation-state via Weak Passwords causing $24.21M loss affecting 180760 users (resolved in 34 hours)",0,Other,Ransomware
"In 2023 in USA, a Man-in-the-Middle attack targeted Retail by Unknown via Zero-day causing $81.16M loss affecting 691638 users (resolved in 17 hours)",0,Other,Exploit
"In 2019 in Russia, a Ransomware attack targeted IT by Insider via Social Engineering causing $80.18M loss affecting 123757 users (resolved in 54 hours)",0,Other,Ransomware
"In 2018 in Germany, a DDoS attack targeted Telecommunications by Hacker Group via Zero-day causing $70.0M loss affecting 702285 users (resolved in 46 hours)",0,Telecom,Other
"In 2022 in Australia, a DDoS attack targeted Education by Unknown via Unpatched Software causing $9.73M loss affecting 907708 users (resolved in 44 hours)",0,Other,Other
"In 2015 in Australia, a DDoS attack targeted Healthcare by Hacker Group via Unpatched Software causing $4.49M loss affecting 713160 users (resolved in 26 hours)",0,Other,Other
"In 2022 in USA, a Malware attack targeted Banking by Nation-state via Social Engineering causing $46.75M loss affecting 239200 users (resolved in 8 hours)",0,BFSI,Malware
"In 2016 in China, a DDoS attack targeted Healthcare by Nation-state via Weak Passwords causing $63.15M loss affecting 500521 users (resolved in 27 hours)",0,Other,Other
"In 2015 in India, a Phishing attack targeted IT by Hacker Group via Unpatched Software causing $25.47M loss affecting 741259 users (resolved in 18 hours)",1,Other,Phishing
"In 2021 in Japan, a SQL Injection attack targeted Education by Insider via Unpatched Software causing $3.97M loss affecting 604843 users (resolved in 40 hours)",0,Other,Other
"In 2023 in UK, a SQL Injection attack targeted Education by Insider via Weak Passwords causing $19.17M loss affecting 697610 users (resolved in 18 hours)",0,Other,Other
"In 2022 in Germany, a SQL Injection attack targeted IT by Hacker Group via Weak Passwords causing $58.35M loss affecting 730850 users (resolved in 27 hours)",0,Other,Other
"In 2018 in Australia, a SQL Injection attack targeted IT by Insider via Social Engineering causing $65.08M loss affecting 417807 users (resolved in 46 hours)",0,Other,Other
"In 2020 in India, a Malware attack targeted Healthcare by Hacker Group via Unpatched Software causing $3.74M loss affecting 58205 users (resolved in 63 hours)",1,Other,Malware
"In 2016 in India, a SQL Injection attack targeted Healthcare by Unknown via Social Engineering causing $33.11M loss affecting 830670 users (resolved in 11 hours)",1,Other,Other
"In 2024 in Brazil, a Ransomware attack targeted Government by Insider via Weak Passwords causing $57.7M loss affecting 691990 users (resolved in 41 hours)",0,Govt,Ransomware
"In 2015 in USA, a Ransomware attack targeted Retail by Insider via Weak Passwords causing $74.68M loss affecting 498089 users (resolved in 18 hours)",0,Other,Ransomware
"In 2015 in China, a Ransomware attack targeted IT by Insider via Weak Passwords causing $86.82M loss affecting 748040 users (resolved in 18 hours)",0,Other,Ransomware
"In 2018 in Brazil, a Ransomware attack targeted Healthcare by Nation-state via Social Engineering causing $4.51M loss affecting 909979 users (resolved in 65 hours)",0,Other,Ransomware
"In 2019 in Australia, a Man-in-the-Middle attack targeted Banking by Nation-state via Social Engineering causing $27.0M loss affecting 286038 users (resolved in 43 hours)",0,BFSI,Exploit
"In 2021 in Russia, a SQL Injection attack targeted Retail by Insider via Zero-day causing $82.88M loss affecting 479586 users (resolved in 8 hours)",0,Other,Other
"In 2020 in Australia, a Phishing attack targeted Banking by Hacker Group via Social Engineering causing $42.03M loss affecting 454763 users (resolved in 14 hours)",0,BFSI,Phishing
"In 2019 in UK, a Phishing attack targeted Telecommunications by Nation-state via Unpatched Software causing $33.85M loss affecting 60183 users (resolved in 17 hours)",0,Telecom,Phishing
"In 2018 in Russia, a Phishing attack targeted Education by Nation-state via Weak Passwords causing $94.6M loss affecting 596801 users (resolved in 70 hours)",0,Other,Phishing
"In 2021 in China, a Ransomware attack targeted IT by Hacker Group via Zero-day causing $71.9M loss affecting 698786 users (resolved in 21 hours)",0,Other,Ransomware
"In 2021 in Japan, a DDoS attack targeted Telecommunications by Nation-state via Unpatched Software causing $94.23M loss affecting 441749 users (resolved in 55 hours)",0,Telecom,Other
"In 2018 in China, a SQL Injection attack targeted Healthcare by Hacker Group via Social Engineering causing $76.4M loss affecting 966102 users (resolved in 1 hours)",0,Other,Other
"In 2017 in India, a Malware attack targeted Healthcare by Unknown via Zero-day causing $66.29M loss affecting 430200 users (resolved in 48 hours)",1,Other,Malware
"In 2023 in UK, a Ransomware attack targeted Banking by Nation-state via Social Engineering causing $49.89M loss affecting 638668 users (resolved in 47 hours)",0,BFSI,Ransomware
"In 2019 in UK, a DDoS attack targeted Healthcare by Nation-state via Weak Passwords causing $81.91M loss affecting 127817 users (resolved in 66 hours)",0,Other,Other
"In 2017 in Brazil, a Man-in-the-Middle attack targeted Government by Nation-state via Zero-day causing $14.54M loss affecting 491794 users (resolved in 4 hours)",0,Govt,Exploit
"In 2024 in Germany, a Ransomware attack targeted IT by Hacker Group via Social Engineering causing $33.44M loss affecting 737958 users (resolved in 54 hours)",0,Other,Ransomware
"In 2017 in Australia, a DDoS attack targeted Education by Hacker Group via Weak Passwords causing $31.74M loss affecting 724207 users (resolved in 54 hours)",0,Other,Other
"In 2018 in Germany, a SQL Injection attack targeted Healthcare by Hacker Group via Unpatched Software causing $78.11M loss affecting 451780 users (resolved in 28 hours)",0,Other,Other
"In 2016 in India, a Man-in-the-Middle attack targeted Healthcare by Unknown via Zero-day causing $8.25M loss affecting 875227 users (resolved in 20 hours)",1,Other,Exploit
"In 2018 in Brazil, a Malware attack targeted Banking by Nation-state via Weak Passwords causing $17.52M loss affecting 334945 users (resolved in 33 hours)",0,BFSI,Malware
"In 2023 in Australia, a DDoS attack targeted IT by Unknown via Weak Passwords causing $81.89M loss affecting 525978 users (resolved in 12 hours)",0,Other,Other
"In 2016 in UK, a Phishing attack targeted Retail by Insider via Weak Passwords causing $37.29M loss affecting 761252 users (resolved in 57 hours)",0,Other,Phishing
"In 2017 in China, a Phishing attack targeted Government by Insider via Social Engineering causing $38.87M loss affecting 168075 users (resolved in 52 hours)",0,Govt,Phishing
"In 2015 in Japan, a Ransomware attack targeted Banking by Hacker Group via Weak Passwords causing $6.57M loss affecting 443408 users (resolved in 71 hours)",0,BFSI,Ransomware
"In 2018 in UK, a DDoS attack targeted IT by Unknown via Zero-day causing $17.99M loss affecting 60917 users (resolved in 1 hours)",0,Other,Other
"In 2017 in USA, a Man-in-the-Middle attack targeted Banking by Nation-state via Weak Passwords causing $59.54M loss affecting 839892 users (resolved in 20 hours)",0,BFSI,Exploit
"In 2021 in Brazil, a Ransomware attack targeted Government by Unknown via Zero-day causing $72.14M loss affecting 673933 users (resolved in 22 hours)",0,Govt,Ransomware
"In 2021 in USA, a Ransomware attack targeted Education by Insider via Social Engineering causing $84.64M loss affecting 534283 users (resolved in 49 hours)",0,Other,Ransomware
"In 2022 in UK, a DDoS attack targeted Education by Insider via Unpatched Software causing $32.2M loss affecting 49715 users (resolved in 72 hours)",0,Other,Other
"In 2022 in China, a SQL Injection attack targeted Banking by Hacker Group via Zero-day causing $1.16M loss affecting 297461 users (resolved in 15 hours)",0,BFSI,Other
"In 2021 in Russia, a SQL Injection attack targeted Healthcare by Unknown via Social Engineering causing $48.71M loss affecting 861410 users (resolved in 7 hours)",0,Other,Other
"In 2016 in Germany, a DDoS attack targeted Telecommunications by Insider via Social Engineering causing $14.28M loss affecting 547178 users (resolved in 45 hours)",0,Telecom,Other
"In 2020 in Japan, a Ransomware attack targeted Banking by Insider via Weak Passwords causing $37.38M loss affecting 273660 users (resolved in 6 hours)",0,BFSI,Ransomware
"In 2023 in Brazil, a Phishing attack targeted IT by Unknown via Unpatched Software causing $23.01M loss affecting 195113 users (resolved in 4 hours)",0,Other,Phishing
"In 2018 in China, a Man-in-the-Middle attack targeted Banking by Insider via Unpatched Software causing $9.77M loss affecting 881294 users (resolved in 3 hours)",0,BFSI,Exploit
"In 2024 in USA, a Phishing attack targeted Government by Hacker Group via Social Engineering causing $58.64M loss affecting 146937 users (resolved in 10 hours)",0,Govt,Phishing
"In 2016 in Russia, a Phishing attack targeted Healthcare by Unknown via Weak Passwords causing $11.29M loss affecting 72191 users (resolved in 3 hours)",0,Other,Phishing
"In 2022 in Australia, a Man-in-the-Middle attack targeted Government by Hacker Group via Zero-day causing $90.65M loss affecting 898589 users (resolved in 58 hours)",0,Govt,Exploit
"In 2024 in Japan, a Malware attack targeted Telecommunications by Nation-state via Weak Passwords causing $30.66M loss affecting 430306 users (resolved in 67 hours)",0,Telecom,Malware
"In 2022 in Australia, a DDoS attack targeted IT by Insider via Weak Passwords causing $27.02M loss affecting 835814 users (resolved in 40 hours)",0,Other,Other
"In 2015 in Russia, a SQL Injection attack targeted IT by Insider via Zero-day causing $56.07M loss affecting 837322 users (resolved in 25 hours)",0,Other,Other
"In 2019 in Russia, a SQL Injection attack targeted Telecommunications by Unknown via Unpatched Software causing $10.88M loss affecting 299403 users (resolved in 23 hours)",0,Telecom,Other
"In 2024 in USA, a Man-in-the-Middle attack targeted Government by Unknown via Social Engineering causing $96.13M loss affecting 482492 users (resolved in 17 hours)",0,Govt,Exploit
"In 2022 in China, a DDoS attack targeted IT by Hacker Group via Weak Passwords causing $88.61M loss affecting 777010 users (resolved in 34 hours)",0,Other,Other
"In 2021 in Germany, a DDoS attack targeted IT by Unknown via Weak Passwords causing $73.5M loss affecting 806210 users (resolved in 5 hours)",0,Other,Other
"In 2024 in China, a Malware attack targeted Government by Nation-state via Unpatched Software causing $1.17M loss affecting 281616 users (resolved in 6 hours)",0,Govt,Malware
"In 2023 in India, a Ransomware attack targeted Banking by Hacker Group via Unpatched Software causing $42.02M loss affecting 827952 users (resolved in 21 hours)",1,BFSI,Ransomware
"In 2020 in USA, a Malware attack targeted Retail by Hacker Group via Social Engineering causing $59.15M loss affecting 179586 users (resolved in 27 hours)",0,Other,Malware
"In 2022 in UK, a Phishing attack targeted Retail by Hacker Group via Zero-day causing $26.63M loss affecting 725905 users (resolved in 54 hours)",0,Other,Phishing
"In 2016 in USA, a DDoS attack targeted Healthcare by Hacker Group via Weak Passwords causing $30.49M loss affecting 723411 users (resolved in 40 hours)",0,Other,Other
"In 2024 in India, a Malware attack targeted Banking by Nation-state via Weak Passwords causing $14.01M loss affecting 141437 users (resolved in 10 hours)",1,BFSI,Malware
"In 2019 in USA, a DDoS attack targeted Government by Unknown via Weak Passwords causing $49.88M loss affecting 441744 users (resolved in 40 hours)",0,Govt,Other
"In 2016 in Japan, a Malware attack targeted Telecommunications by Insider via Weak Passwords causing $4.84M loss affecting 936738 users (resolved in 8 hours)",0,Telecom,Malware
"In 2024 in USA, a Malware attack targeted Education by Insider via Social Engineering causing $75.51M loss affecting 822636 users (resolved in 63 hours)",0,Other,Malware
"In 2018 in Australia, a Malware attack targeted Banking by Unknown via Weak Passwords causing $68.32M loss affecting 843891 users (resolved in 31 hours)",0,BFSI,Malware
"In 2020 in Russia, a DDoS attack targeted Healthcare by Nation-state via Weak Passwords causing $6.37M loss affecting 82576 users (resolved in 40 hours)",0,Other,Other
"In 2024 in France, a Ransomware attack targeted Banking by Unknown via Weak Passwords causing $97.53M loss affecting 759522 users (resolved in 39 hours)",0,BFSI,Ransomware
"In 2024 in UK, a Ransomware attack targeted Banking by Hacker Group via Weak Passwords causing $12.22M loss affecting 860343 users (resolved in 42 hours)",0,BFSI,Ransomware
"In 2023 in Australia, a Malware attack targeted Government by Nation-state via Weak Passwords causing $55.72M loss affecting 14483 users (resolved in 36 hours)",0,Govt,Malware
"In 2023 in Japan, a Malware attack targeted Telecommunications by Hacker Group via Social Engineering causing $67.77M loss affecting 871255 users (resolved in 24 hours)",0,Telecom,Malware
"In 2019 in India, a Man-in-the-Middle attack targeted Government by Unknown via Zero-day causing $98.86M loss affecting 48647 users (resolved in 48 hours)",1,Govt,Exploit
"In 2024 in Australia, a Phishing attack targeted Education by Insider via Social Engineering causing $74.75M loss affecting 109907 users (resolved in 5 hours)",0,Other,Phishing
"In 2022 in Brazil, a Man-in-the-Middle attack targeted Retail by Unknown via Unpatched Software causing $89.11M loss affecting 749386 users (resolved in 16 hours)",0,Other,Exploit
"In 2018 in Russia, a Malware attack targeted Telecommunications by Insider via Zero-day causing $89.79M loss affecting 900723 users (resolved in 32 hours)",0,Telecom,Malware
"In 2024 in France, a Phishing attack targeted IT by Nation-state via Zero-day causing $49.75M loss affecting 943151 users (resolved in 66 hours)",0,Other,Phishing
"In 2019 in USA, a Malware attack targeted Education by Nation-state via Unpatched Software causing $1.05M loss affecting 93580 users (resolved in 21 hours)",0,Other,Malware
"In 2019 in China, a Malware attack targeted Retail by Insider via Social Engineering causing $26.66M loss affecting 303469 users (resolved in 60 hours)",0,Other,Malware
"In 2024 in USA, a Malware attack targeted Telecommunications by Unknown via Unpatched Software causing $0.71M loss affecting 28436 users (resolved in 66 hours)",0,Telecom,Malware
"In 2015 in France, a Phishing attack targeted Healthcare by Unknown via Unpatched Software causing $41.92M loss affecting 383484 users (resolved in 52 hours)",0,Other,Phishing
"In 2017 in Germany, a DDoS attack targeted Telecommunications by Insider via Social Engineering causing $40.05M loss affecting 27446 users (resolved in 13 hours)",0,Telecom,Other
"In 2020 in Japan, a Phishing attack targeted Healthcare by Nation-state via Unpatched Software causing $73.13M loss affecting 39276 users (resolved in 29 hours)",0,Other,Phishing
"In 2024 in Brazil, a SQL Injection attack targeted IT by Nation-state via Zero-day causing $33.94M loss affecting 88304 users (resolved in 41 hours)",0,Other,Other
"In 2019 in Brazil, a Malware attack targeted Government by Nation-state via Zero-day causing $4.95M loss affecting 281096 users (resolved in 2 hours)",0,Govt,Malware
"In 2018 in Australia, a SQL Injection attack targeted Banking by Nation-state via Zero-day causing $50.23M loss affecting 793612 users (resolved in 12 hours)",0,BFSI,Other
"In 2016 in UK, a Malware attack targeted Banking by Nation-state via Unpatched Software causing $49.92M loss affecting 848188 users (resolved in 12 hours)",0,BFSI,Malware
